open,high,low,close,volume,closeTime
0.1885,0.18886,0.18658,0.18705,599869,1759143359999
0.18705,0.18795,0.18703,0.1875,340440,1759143419999
0.18758,0.18808,0.18735,0.18758,213525,1759143479999
0.18758,0.18792,0.18704,0.18721,235573,1759143539999
0.1873,0.18986,0.18697,0.18939,672246,1759143599999
0.18928,0.18932,0.1875,0.1875,641573,1759143659999
0.18754,0.18787,0.18697,0.18704,400544,1759143719999
0.18704,0.1878,0.1869,0.18737,320132,1759143779999
0.18737,0.18839,0.18735,0.18771,356748,1759143839999
0.18771,0.1883,0.18755,0.18812,231476,1759143899999
0.18809,0.18813,0.186,0.1861,663414,1759143959999
0.1861,0.1863,0.18473,0.18475,905596,1759144019999
0.18475,0.18616,0.18474,0.18594,391699,1759144079999
0.1859,0.18596,0.1847,0.185,339519,1759144139999
0.185,0.18674,0.185,0.18647,910560,1759144199999
0.18658,0.1886,0.1863,0.18817,647370,1759144259999
0.18823,0.18824,0.18734,0.18764,263119,1759144319999
0.18763,0.18813,0.18668,0.1869,324331,1759144379999
0.18689,0.18697,0.18588,0.18617,161989,1759144439999
0.18617,0.18658,0.18611,0.18634,123730,1759144499999
0.18641,0.18724,0.18641,0.18691,165420,1759144559999
0.18697,0.18739,0.18644,0.18656,128769,1759144619999
0.18656,0.187,0.18614,0.18634,170097,1759144679999
0.18635,0.18677,0.18535,0.18559,295770,1759144739999
0.18567,0.18609,0.18567,0.18589,78687,1759144799999
0.18594,0.1865,0.18562,0.18634,152691,1759144859999
0.1863,0.18652,0.186,0.18608,108933,1759144919999
0.18609,0.18636,0.18533,0.18544,165019,1759144979999
0.18543,0.18576,0.18533,0.18558,104278,1759145039999
0.18561,0.1865,0.18561,0.18601,277586,1759145099999
0.18602,0.18648,0.18575,0.18627,242864,1759145159999
0.18633,0.18652,0.18561,0.18585,161717,1759145219999
0.18585,0.1862,0.18571,0.18614,99014,1759145279999
0.1862,0.18697,0.1862,0.18652,272102,1759145339999
0.1865,0.18686,0.18627,0.18672,150608,1759145399999
0.18672,0.19591,0.18655,0.19391,3668859,1759145459999
0.19408,0.19509,0.19301,0.194,1374300,1759145519999
0.194,0.19729,0.19395,0.19669,1059015,1759145579999
0.19669,0.1983,0.19669,0.19732,622192,1759145639999
0.19733,0.19784,0.19666,0.19674,489367,1759145699999
0.19678,0.1976,0.19611,0.19679,644627,1759145759999
0.19685,0.1987,0.19652,0.19854,485897,1759145819999
0.19871,0.20149,0.19842,0.19875,1508653,1759145879999
0.19873,0.19974,0.1985,0.19904,455919,1759145939999
0.19904,0.19999,0.19904,0.19919,205832,1759145999999
0.19919,0.1997,0.19909,0.19959,154433,1759146059999
0.19962,0.19996,0.19921,0.19958,136602,1759146119999
0.19949,0.20008,0.19939,0.19947,198776,1759146179999
0.19947,0.19962,0.19897,0.19911,170026,1759146239999
0.19913,0.19932,0.19897,0.19914,171584,1759146299999
0.19916,0.20029,0.19915,0.19926,237332,1759146359999
0.19934,0.20008,0.19928,0.19946,176042,1759146419999
0.19951,0.20002,0.19931,0.19949,198478,1759146479999
0.19943,0.19997,0.1992,0.19969,142823,1759146539999
0.19972,0.20022,0.19926,0.1997,350464,1759146599999
0.1997,0.2015,0.19951,0.20055,431264,1759146659999
0.20051,0.20143,0.20037,0.20085,315628,1759146719999
0.20081,0.20088,0.19997,0.20073,237227,1759146779999
0.20067,0.20093,0.20047,0.20054,65006,1759146839999
0.20052,0.20074,0.20017,0.20035,108161,1759146899999
0.20036,0.2015,0.20009,0.20084,194746,1759146959999
0.20083,0.20116,0.19968,0.19986,290524,1759147019999
0.19983,0.2015,0.19949,0.20054,396726,1759147079999
0.20055,0.20056,0.1985,0.19855,443375,1759147139999
0.19856,0.19931,0.19814,0.19904,469285,1759147199999
0.19901,0.19903,0.19623,0.19748,725398,1759147259999
0.19743,0.19789,0.19633,0.19784,405256,1759147319999
0.19783,0.20032,0.19742,0.19945,610664,1759147379999
0.19937,0.19976,0.19776,0.1988,482366,1759147439999
0.19877,0.19886,0.19769,0.19886,256058,1759147499999
0.19886,0.19943,0.19789,0.19801,473160,1759147559999
0.19806,0.19857,0.19779,0.19785,229525,1759147619999
0.19784,0.19784,0.19523,0.19657,891785,1759147679999
0.19649,0.19657,0.19541,0.19628,250949,1759147739999
0.19626,0.19653,0.19572,0.19581,179752,1759147799999
0.19584,0.19669,0.19534,0.19652,272150,1759147859999
0.19652,0.19652,0.19528,0.19577,237640,1759147919999
0.19577,0.19577,0.19342,0.19346,655909,1759147979999
0.1934,0.1937,0.193,0.19359,225675,1759148039999
0.19358,0.19405,0.1931,0.19332,458631,1759148099999
0.19328,0.19354,0.19301,0.19312,142272,1759148159999
0.19321,0.19423,0.19317,0.1933,312069,1759148219999
0.19333,0.19447,0.19328,0.19419,187660,1759148279999
0.19415,0.19592,0.19409,0.19581,318971,1759148339999
0.19587,0.19626,0.19562,0.1958,174521,1759148399999
0.19584,0.19589,0.19438,0.19461,150516,1759148459999
0.19463,0.19476,0.19354,0.19384,144262,1759148519999
0.1939,0.19433,0.19328,0.19329,121534,1759148579999
0.19341,0.19358,0.1931,0.19319,79725,1759148639999
0.19325,0.19334,0.19275,0.19334,193337,1759148699999
0.19331,0.19388,0.19313,0.19353,192865,1759148759999
0.19348,0.19348,0.19252,0.19259,66701,1759148819999
0.19259,0.19953,0.1925,0.19838,1972276,1759148879999
0.19838,0.19926,0.19791,0.1985,767330,1759148939999
0.1985,0.19995,0.19837,0.19936,487870,1759148999999
0.19935,0.20089,0.19899,0.19969,491018,1759149059999
0.19969,0.20031,0.199,0.19972,257041,1759149119999
0.19972,0.19975,0.1982,0.19943,319231,1759149179999
0.19936,0.19971,0.19858,0.19893,204518,1759149239999
0.19893,0.20024,0.19835,0.19982,388587,1759149299999
0.19987,0.20029,0.19793,0.19926,397328,1759149359999
0.19926,0.19938,0.19795,0.19802,173718,1759149419999
0.19807,0.19844,0.19778,0.19778,124291,1759149479999
0.19779,0.19857,0.19779,0.19825,210776,1759149539999
0.19822,0.1986,0.19764,0.19784,247916,1759149599999
0.19784,0.19784,0.19682,0.19763,310957,1759149659999
0.1977,0.19774,0.19627,0.19644,365358,1759149719999
0.19646,0.19693,0.19608,0.19625,205705,1759149779999
0.19618,0.19686,0.196,0.1968,122321,1759149839999
0.19675,0.19716,0.19658,0.1967,135239,1759149899999
0.19672,0.19798,0.1967,0.19785,126747,1759149959999
0.19789,0.1982,0.19748,0.19761,170525,1759150019999
0.19767,0.1981,0.19746,0.19792,114095,1759150079999
0.19799,0.19833,0.19666,0.19713,247145,1759150139999
0.19714,0.19759,0.19645,0.19723,275440,1759150199999
0.19728,0.19767,0.19655,0.19655,161230,1759150259999
0.19655,0.19773,0.19649,0.1974,202020,1759150319999
0.19741,0.19778,0.1968,0.19767,260354,1759150379999
0.19766,0.1982,0.1972,0.19754,143822,1759150439999
0.19751,0.19784,0.1975,0.19771,71247,1759150499999
0.19767,0.19834,0.19767,0.19823,143610,1759150559999
0.19819,0.19916,0.19762,0.1981,233567,1759150619999
0.19813,0.19854,0.19792,0.19794,85595,1759150679999
0.19792,0.19803,0.19746,0.19762,97254,1759150739999
0.1976,0.1976,0.19668,0.19673,118866,1759150799999
0.19679,0.19837,0.19677,0.19809,131530,1759150859999
0.19818,0.19828,0.19781,0.19803,65906,1759150919999
0.19796,0.19796,0.19722,0.19781,127711,1759150979999
0.19783,0.1982,0.19763,0.19796,233942,1759151039999
0.19796,0.19821,0.1972,0.19806,128814,1759151099999
0.19806,0.19806,0.19743,0.19794,92908,1759151159999
0.19794,0.19817,0.19749,0.19805,74326,1759151219999
0.19811,0.1983,0.19761,0.1977,89645,1759151279999
0.19772,0.19815,0.1974,0.19751,135842,1759151339999
0.19756,0.19822,0.19676,0.19769,356620,1759151399999
0.19774,0.19791,0.19743,0.19772,87230,1759151459999
0.19773,0.19773,0.19726,0.19733,46883,1759151519999
0.19736,0.19768,0.19714,0.19763,37006,1759151579999
0.19768,0.19833,0.19765,0.198,188097,1759151639999
0.19804,0.19919,0.19804,0.19889,172899,1759151699999
0.19887,0.20032,0.19872,0.20007,275274,1759151759999
0.2001,0.2001,0.19872,0.19897,163976,1759151819999
0.19899,0.1991,0.19849,0.19855,78121,1759151879999
0.19862,0.20055,0.19855,0.20025,560436,1759151939999
0.20025,0.20188,0.20006,0.20019,443913,1759151999999
0.20018,0.20024,0.19969,0.20012,144348,1759152059999
0.2001,0.20023,0.1994,0.19979,230020,1759152119999
0.19972,0.19972,0.19855,0.19864,108371,1759152179999
0.19866,0.19929,0.19831,0.19855,146368,1759152239999
0.19849,0.19871,0.19744,0.19772,176645,1759152299999
0.19767,0.201,0.19754,0.20075,499050,1759152359999
0.20075,0.20135,0.19985,0.2012,815391,1759152419999
0.20107,0.20151,0.2002,0.2004,311619,1759152479999
0.20039,0.20097,0.19997,0.20031,307004,1759152539999
0.20031,0.20068,0.20013,0.2006,81030,1759152599999
0.2006,0.20137,0.19983,0.20066,423248,1759152659999
0.20064,0.20176,0.20022,0.20022,374598,1759152719999
0.20033,0.20079,0.20003,0.2004,155071,1759152779999
0.20044,0.20059,0.1992,0.20015,256158,1759152839999
0.20015,0.20028,0.19928,0.19952,146308,1759152899999
0.19952,0.19997,0.19921,0.19984,137892,1759152959999
0.19992,0.20185,0.19992,0.20087,348638,1759153019999
0.2009,0.20391,0.2009,0.20376,457759,1759153079999
0.20376,0.20376,0.20224,0.20304,331079,1759153139999
0.20301,0.20548,0.20244,0.20538,1438813,1759153199999
0.20529,0.2054,0.20404,0.20454,639502,1759153259999
0.20457,0.20514,0.20325,0.2045,747960,1759153319999
0.20458,0.2056,0.20438,0.20462,388605,1759153379999
0.20464,0.206,0.20451,0.20511,329807,1759153439999
0.20514,0.20599,0.20263,0.20515,734692,1759153499999
0.20515,0.20526,0.2039,0.20409,423017,1759153559999
0.204,0.204,0.20071,0.20076,669671,1759153619999
0.20073,0.20138,0.1994,0.19949,793200,1759153679999
0.19949,0.20007,0.198,0.19946,563395,1759153739999
0.19944,0.19976,0.19893,0.19915,342015,1759153799999
0.19916,0.19971,0.19865,0.19943,256018,1759153859999
0.1994,0.20064,0.1993,0.20055,175843,1759153919999
0.20061,0.20065,0.196,0.19781,1049127,1759153979999
0.19774,0.19924,0.19704,0.19831,902878,1759154039999
0.19831,0.19911,0.19805,0.19848,238240,1759154099999
0.19847,0.19949,0.19847,0.19922,142952,1759154159999
0.19929,0.19976,0.19885,0.19939,201648,1759154219999
0.19939,0.19951,0.19856,0.19879,179457,1759154279999
0.19881,0.19922,0.198,0.1988,216535,1759154339999
0.19882,0.19893,0.19802,0.19828,153988,1759154399999
0.19827,0.19846,0.1974,0.19763,386964,1759154459999
0.19763,0.19774,0.1955,0.19648,1003988,1759154519999
0.19652,0.19709,0.19576,0.19576,496791,1759154579999
0.19577,0.19683,0.195,0.19537,666896,1759154639999
0.19535,0.1961,0.195,0.19549,382172,1759154699999
0.19546,0.19597,0.19492,0.19506,487699,1759154759999
0.19517,0.19618,0.19431,0.19466,637608,1759154819999
0.19466,0.19549,0.19437,0.19485,319714,1759154879999
0.19488,0.19542,0.19467,0.1948,209303,1759154939999
0.19491,0.19542,0.19485,0.19485,206570,1759154999999
0.19484,0.19509,0.1942,0.19432,327252,1759155059999
0.19439,0.19467,0.19401,0.19411,73878,1759155119999
0.19411,0.19486,0.19404,0.19427,153171,1759155179999
0.19426,0.19532,0.19409,0.19515,355884,1759155239999
0.19502,0.19556,0.194,0.19548,421150,1759155299999
0.19542,0.19547,0.19444,0.19453,243580,1759155359999
0.19446,0.19735,0.19415,0.19669,808428,1759155419999
0.19665,0.1968,0.19613,0.19621,153300,1759155479999
0.19617,0.19792,0.1958,0.19788,523328,1759155539999
0.19787,0.19829,0.19732,0.1976,282862,1759155599999
0.19767,0.19939,0.19767,0.19936,174884,1759155659999
0.19936,0.2,0.19911,0.1993,295424,1759155719999
0.1992,0.19974,0.19868,0.19908,168056,1759155779999
0.19901,0.20072,0.19846,0.19861,595228,1759155839999
0.19868,0.2,0.19867,0.19967,196687,1759155899999
0.1997,0.20004,0.19927,0.1993,142791,1759155959999
0.19927,0.19928,0.19892,0.19898,66579,1759156019999
0.19896,0.19926,0.19867,0.19906,95531,1759156079999
0.19906,0.19913,0.19858,0.19912,70981,1759156139999
0.19906,0.19906,0.19748,0.19819,199445,1759156199999
0.19821,0.19821,0.19747,0.19794,154057,1759156259999
0.19799,0.19824,0.19719,0.19747,230145,1759156319999
0.19757,0.19816,0.19737,0.19798,164284,1759156379999
0.1979,0.19863,0.19463,0.1961,963882,1759156439999
0.19611,0.19689,0.19603,0.19632,197399,1759156499999
0.19639,0.19742,0.19639,0.19657,107882,1759156559999
0.19667,0.1974,0.19659,0.19686,71310,1759156619999
0.19692,0.19775,0.19684,0.19714,130606,1759156679999
0.19715,0.19744,0.19697,0.19697,34249,1759156739999
0.19698,0.19727,0.19668,0.19689,77706,1759156799999
0.19689,0.19697,0.19614,0.19639,76335,1759156859999
0.19639,0.19671,0.1962,0.19656,79845,1759156919999
0.1966,0.19664,0.1958,0.19641,67439,1759156979999
0.19633,0.19652,0.19568,0.19568,70857,1759157039999
0.19568,0.19584,0.19484,0.19505,151055,1759157099999
0.19505,0.19553,0.1948,0.19528,105224,1759157159999
0.19528,0.19783,0.19525,0.19698,278569,1759157219999
0.19709,0.19769,0.1968,0.19691,230623,1759157279999
0.19689,0.19701,0.1942,0.19512,916822,1759157339999
0.19514,0.19575,0.19513,0.19538,76333,1759157399999
0.19543,0.19596,0.19524,0.19596,100688,1759157459999
0.19591,0.19654,0.19566,0.19646,175790,1759157519999
0.19647,0.20007,0.19631,0.19934,1037020,1759157579999
0.1994,0.20028,0.19911,0.19934,568651,1759157639999
0.19921,0.19957,0.19884,0.19924,279776,1759157699999
0.19925,0.19978,0.19881,0.19899,198761,1759157759999
0.19896,0.19907,0.19841,0.19855,140206,1759157819999
0.19857,0.19866,0.19806,0.19819,87570,1759157879999
0.19818,0.19874,0.19795,0.19834,131712,1759157939999
0.19836,0.1985,0.19772,0.19849,100347,1759157999999
0.19849,0.19907,0.19842,0.19864,92032,1759158059999
0.19858,0.1988,0.19816,0.19864,123873,1759158119999
0.19865,0.1995,0.19825,0.19942,141098,1759158179999
0.19949,0.20016,0.19918,0.19971,235014,1759158239999
0.19971,0.19992,0.19951,0.19986,122305,1759158299999
0.19986,0.20003,0.19968,0.19985,69492,1759158359999
0.1999,0.20015,0.19952,0.20006,156383,1759158419999
0.20003,0.2007,0.20002,0.20057,319268,1759158479999
0.20062,0.20184,0.20052,0.20135,433746,1759158539999
0.2014,0.20292,0.20122,0.20193,295148,1759158599999
0.20193,0.20233,0.20141,0.20176,209329,1759158659999
0.20163,0.20171,0.20071,0.20073,194919,1759158719999
0.20073,0.20073,0.19928,0.19974,383620,1759158779999
0.19965,0.20038,0.19956,0.20017,132874,1759158839999
0.20027,0.20035,0.19983,0.20004,94267,1759158899999
0.19997,0.20002,0.19786,0.19793,299748,1759158959999
0.19787,0.19787,0.19704,0.19708,177963,1759159019999
0.19706,0.19789,0.1967,0.19745,358336,1759159079999
0.19751,0.198,0.19744,0.19797,105641,1759159139999
0.19794,0.198,0.1976,0.19776,125661,1759159199999
0.19769,0.19799,0.19732,0.19755,110070,1759159259999
0.19749,0.1976,0.197,0.19725,74346,1759159319999
0.19725,0.19768,0.19714,0.19719,104327,1759159379999
0.19715,0.19729,0.19702,0.19722,36357,1759159439999
0.19719,0.19822,0.197,0.19822,245110,1759159499999
0.19822,0.20048,0.19822,0.19969,425570,1759159559999
0.19957,0.19989,0.19942,0.19966,55650,1759159619999
0.19966,0.19966,0.19822,0.19878,138324,1759159679999
0.19876,0.19975,0.19825,0.19846,213136,1759159739999
0.19852,0.19896,0.19766,0.19792,184438,1759159799999
0.19796,0.19804,0.1976,0.1976,72880,1759159859999
0.1976,0.19793,0.19678,0.19678,172154,1759159919999
0.19678,0.19885,0.19607,0.19816,667253,1759159979999
0.19816,0.19846,0.19785,0.19833,183809,1759160039999
0.19832,0.19832,0.1973,0.19764,96515,1759160099999
0.19768,0.19885,0.19727,0.19846,286773,1759160159999
0.19849,0.19885,0.19799,0.19812,107002,1759160219999
0.1981,0.19816,0.19777,0.19782,50556,1759160279999
0.19778,0.19812,0.19753,0.19769,45881,1759160339999
0.1977,0.19836,0.19756,0.19835,58950,1759160399999
0.1983,0.19858,0.1982,0.19846,34859,1759160459999
0.19846,0.19924,0.19843,0.19896,175565,1759160519999
0.19894,0.19901,0.19856,0.19878,86909,1759160579999
0.19875,0.19875,0.19791,0.19871,83969,1759160639999
0.19867,0.19868,0.1981,0.1981,89485,1759160699999
0.19812,0.19971,0.19796,0.19916,255130,1759160759999
0.19922,0.1997,0.19907,0.1995,59201,1759160819999
0.19948,0.1995,0.198,0.19874,182675,1759160879999
0.19868,0.19938,0.19835,0.19917,220661,1759160939999
0.19929,0.19942,0.19907,0.19907,58435,1759160999999
0.19907,0.19932,0.1987,0.1992,115316,1759161059999
0.19923,0.20017,0.1992,0.19998,143898,1759161119999
0.2,0.20049,0.19962,0.20027,116534,1759161179999
0.20027,0.20029,0.19925,0.19925,283199,1759161239999
0.19925,0.19932,0.19835,0.19837,133873,1759161299999
0.19841,0.1987,0.19817,0.19845,79902,1759161359999
0.19837,0.19854,0.19736,0.19736,165710,1759161419999
0.19738,0.19779,0.1965,0.19667,311318,1759161479999
0.19676,0.19767,0.19676,0.19762,174248,1759161539999
0.19762,0.19826,0.19762,0.19808,58978,1759161599999
0.19812,0.19827,0.19765,0.198,218450,1759161659999
0.19801,0.19966,0.19796,0.19947,249833,1759161719999
0.19947,0.2005,0.19931,0.20009,325490,1759161779999
0.20011,0.20011,0.19909,0.2,386169,1759161839999
0.19992,0.19992,0.1989,0.19957,129055,1759161899999
0.19946,0.19946,0.19871,0.19922,81111,1759161959999
0.19922,0.1995,0.19763,0.198,300137,1759162019999
0.19809,0.19829,0.19775,0.19792,110937,1759162079999
0.19804,0.20031,0.19804,0.20025,200030,1759162139999
0.20017,0.20093,0.20011,0.20081,332398,1759162199999
0.20082,0.20088,0.20039,0.20044,132349,1759162259999
0.20043,0.20043,0.19956,0.19956,135913,1759162319999
0.19957,0.19957,0.19856,0.19919,207572,1759162379999
0.19924,0.19942,0.199,0.19925,70169,1759162439999
0.19921,0.20051,0.1987,0.19883,383003,1759162499999
0.19885,0.19896,0.19768,0.19826,217370,1759162559999
0.19826,0.19858,0.19816,0.19856,75441,1759162619999
0.19856,0.20018,0.19856,0.20017,184032,1759162679999
0.20016,0.20077,0.19989,0.20012,195337,1759162739999
0.20012,0.20027,0.19958,0.19984,165668,1759162799999
0.19985,0.20024,0.19979,0.20024,45089,1759162859999
0.20024,0.20089,0.20015,0.20045,198809,1759162919999
0.20045,0.201,0.20017,0.2008,141976,1759162979999
0.20074,0.20098,0.2006,0.20085,115077,1759163039999
0.20073,0.20085,0.20005,0.20067,107847,1759163099999
0.20067,0.2025,0.20038,0.20232,590533,1759163159999
0.20229,0.20287,0.20171,0.20287,332055,1759163219999
0.20282,0.20384,0.20242,0.20351,381350,1759163279999
0.20351,0.2052,0.20333,0.20498,669422,1759163339999
